time,user,action,file,event
444,jh_user_5,save,allan_popa_christ_in_hell_from_filipino_trans_marc_gaba_jose_edmundo_ocampo_reyes_and_allan_popa_poem_3.txt,1.0
445,jh_user_94,save,allan_popa_tongues_of_angels_from_filipino_trans_jose_perez_beduya_jose_edmundo_ocampo_reyes_and_marc_gaba_poem_4.txt,1.0
445,jh_user_17,save,1_Tarkos_C_67Mots_trans_S_Doris.txt,1.0
445,jh_user_8,save,35_immigration_director_poem.txt,1.0
445,jh_user_43,save,ali_wajeeh_the_daily_question_from_arabic_trans_muntather_alsawad_and_jeffrey_clapp_poem_3.txt,1.0
445,jh_user_2,save,2_Baetens_Le_P_Respectueux_trans_en_gpt.txt,1.0
445,jh_user_34,save,alev-adil_the-future-price-of-love.txt,1.0
445,jh_user_14,save,anna_gréki_menaâ_from_french_trans_marine_cornuet_poem_2.txt,
445,jh_user_59,save,alemannic_das_gewitter_hebels_trans_deepl.txt,1.0
445,jh_user_79,save,armenian_mercy_hamo_sahyan_trans_google.txt,1.0
445,jh_user_11,save,0_Etienne_M_Cauchemars_Nightmares_trans_M_Hacker.txt,
445,jh_user_2,save,2_Logist_J'arrive_a_la_Mer_trans_en_gpt.txt,
445,jh_user_42,save,12_joy_harjo_the_real_revolution_is_love_[in_mad_love_and_war].txt,1.0
445,jh_user_3,save,almog_behar_12_from_hebrew_trans_shoshana_olidort_poem_12.txt,
445,jh_user_45,save,agi_mishol_betrayal_from_hebrew_trans_joanna_chen_poem_3.txt,1.0
445,jh_user_53,save,alemannic_die_vergänglichkeit_hebels_trans_deepl.txt,1.0
445,jh_user_55,save,1_Maulpoix_JM_MiseAuMonde_trans_M_Polizzotti.txt,
445,jh_user_14,save,0_Tengour_H_AuPaysDesMorts_InTheCountryOfTheDead_trans_M_Hacker.txt,
445,jh_user_32,save,Antonioni_Interview.txt,
445,jh_user_61,save,alberto_caeiro_xx_from_portuguese_trans_margaret_jull_costa_and_patricio_ferrari_poem_4.txt,
445,jh_user_39,save,8_trakl_grodek_trans_michael_hamburger.txt,1.0
445,jh_user_15,save,0_Rissett_J_M-S-1544_trans_J_Moxley.txt,1.0
445,jh_user_87,save,anuar_duisenbinov_balkhash_dreams_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_4.txt,1.0
446,jh_user_27,save,almog_behar_5_from_hebrew_trans_shoshana_olidort_poem_5.txt,1.0
446,jh_user_9,save,2_Lombe_Asma_trans_en_gpt.txt,1.0
446,jh_user_50,save,2_Baetens_Le_Coiffeur_trans_en_gpt.txt,1.0
446,jh_user_8,save,32_poem_hunter.txt,1.0
446,jh_user_15,save,amit_ben_ami_3_from_hebrew_trans_lonnie_monka_poem_4.txt,1.0
446,jh_user_46,save,0_Hocquard_E_Noel_AtChristmas_trans_R_Waldrop.txt,1.0
446,jh_user_94,save,01_russian_poet_arrested.txt,1.0
446,jh_user_12,save,antònia_vicens_i_picornell_his_feet_always_hurt_from_catalan_trans_laia_sales_merino_poem_1.txt,1.0
446,jh_user_15,save,anonymous_pisces_from_old_trans_gnaomi_siemens_poem_12.txt,1.0
446,jh_user_78,save,2_Kayaga_Armee_des_Poetes_trans_en_gpt.txt,
446,jh_user_98,save,anuar_duisenbinov_a_metamorph_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_2.txt,1.0
446,jh_user_32,save,allan_popa_crossing_from_filipino_trans_jose_perez_beduya_jose_edmundo_ocampo_reyes_and_marc_gaba_poem_5.txt,
446,jh_user_97,save,anonymous_pisces_from_old_trans_gnaomi_siemens_poem_12.txt,1.0
446,jh_user_3,save,0_Baron_Supervielle_S_HereTime_trans_R_LLoyd.txt,1.0
446,jh_user_101,save,0_Rissett_J_M-S-1544_trans_J_Moxley.txt,1.0
446,jh_user_41,save,afrikaans_emoji_in_the_scriptorium_slippers_trans_inggs.txt,
446,jh_user_42,save,ann_jäderlund_off_ring_from_swedish_trans_joel_duncan_poem_2.txt,
446,jh_user_73,save,18_massacre.txt,1.0
447,jh_user_52,save,alev-adil_the-future-price-of-love.txt,1.0
447,jh_user_92,save,adela_greceanu_mariana_from_romanian_trans_monica_cure_poem_1.txt,1.0
447,jh_user_73,save,35_immigration_director_poem.txt,1.0
447,jh_user_71,save,abd_alqāder_bīdel_of_delhi_composure_and_distraction_from_persian_trans_jane_mikkelson_poem_1.txt,1.0
447,jh_user_82,save,anna_gual_curse_from_catalan_trans_ona_bantjesràfols_poem_4.txt,
447,jh_user_14,save,artur-becker_on-copernicus-street.txt,
447,jh_user_22,save,armenian_was_it_worth_it_hamo_sahyan_trans_google.txt,
447,jh_user_73,save,0_Bancquart_MC_RetourUlysse_ReturnUlysses_trans_M_Sorrell.txt,1.0
447,jh_user_6,save,0_Bancquart_MC_RetourUlysse_ReturnUlysses_trans_M_Sorrell.txt,1.0
447,jh_user_92,save,ana_ristović_black_radish_from_serbian_trans_steven_and_maja_teref_poem_3.txt,
447,jh_user_89,save,amit_ben_ami_salad_from_hebrew_trans_lonnie_monka_poem_11.txt,1.0
447,jh_user_42,save,anonymous_sagittarius_from_old_trans_gnaomi_siemens_poem_9.txt,1.0
447,jh_user_52,save,amit_ben_ami_3_from_hebrew_trans_lonnie_monka_poem_4.txt,1.0
447,jh_user_64,save,anja-golob_veins-wires.txt,1.0
447,jh_user_4,save,alemannic_der_käfer_hebels_trans_deepl.txt,
447,jh_user_54,save,17_maps_&_poems.txt,
447,jh_user_57,save,amit_ben_ami_5_from_hebrew_trans_lonnie_monka_poem_6.txt,1.0
448,jh_user_13,save,1_Giraudon_L_QuandRienAAttendre_trans_S_Gavronsky.txt,1.0
448,jh_user_79,save,1_Cadiot_O_PourquoiJeDeviensUnSaint_trans_C_Swensen.txt,1.0
448,jh_user_62,save,agnar_artúvertin_poem_about_the_body_from_faroese_trans_matthew_landrum_poem_3.txt,
448,jh_user_33,save,almog_behar_8_from_hebrew_trans_shoshana_olidort_poem_8.txt,1.0
448,jh_user_73,save,aco_šopov_if_there_isnt_enough_light_for_you_from_macedonian_trans_rawley_grau_and_christina_e_kramer_poem_3.txt,1.0
448,jh_user_98,save,1_Goffette_G_RelèvementIcareEnvoi_trans_M_Hacker.txt,1.0
448,jh_user_45,save,anonymous_mayan_figures_of_wood_from_kiché_trans_michael_bazzett_poem_1.txt,
448,jh_user_37,save,anonymous_sagittarius_from_old_trans_gnaomi_siemens_poem_9.txt,1.0
448,jh_user_88,save,albanian_footprints_that_talk_gjika_trans_gjika.txt,1.0
448,jh_user_57,save,alejandro_albarrán_cowboy_from_spanish_trans_rachel_galvin_poem_2.txt,
448,jh_user_42,save,abdourahman_waberi_aiyaiyai_from_french_trans_nancy_naomi_carlson_poem_3.txt,1.0
448,jh_user_66,save,alemannic_die_vergänglichkeit_hebels_trans_deepl.txt,1.0
448,jh_user_77,save,alemannic_schlof_sanft_und_wohl_hebels_trans_deepl.txt,1.0
448,jh_user_15,save,0_black_kodak_love_&_war.txt,1.0
448,jh_user_74,save,almog_behar_7_from_hebrew_trans_shoshana_olidort_poem_7.txt,1.0
448,jh_user_94,save,26_poet_charged.txt,
448,jh_user_26,save,1_Quintane_N_MonPouchkine_trans_MA_Caws.txt,1.0
448,jh_user_84,save,21_songs.txt,
449,jh_user_10,save,armenian_new_garo_hovhannes_hovhannesian_trans_alice_stone_blackwell.txt,1.0
449,jh_user_101,save,afrikaans_anene_booysen_coetzer_trans_coetzer.txt,
449,jh_user_65,save,17_browning_love_among_ruins.txt,
449,jh_user_56,save,35_immigration_director_poem.txt,1.0
449,jh_user_39,save,alejandro_albarrán_confusion_from_spanish_trans_rachel_galvin_poem_1.txt,1.0
449,jh_user_41,save,anonymous_leo_from_old_trans_gnaomi_siemens_poem_5.txt,1.0
449,jh_user_24,save,amit_ben_ami_3_from_hebrew_trans_lonnie_monka_poem_4.txt,1.0
449,jh_user_4,save,2_Aventin_Parricide_II_trans_en_gpt.txt,1.0
449,jh_user_44,save,adela_greceanu_mariana_from_romanian_trans_monica_cure_poem_1.txt,1.0
449,jh_user_35,save,amit_ben_ami_3_from_hebrew_trans_lonnie_monka_poem_4.txt,1.0
449,jh_user_65,save,alexandra-salmela_anttis-thoughts.txt,
449,jh_user_99,save,0_Roux_T_EncoreLeFroid_TheColdAgain_trans_S_Romer.txt,
449,jh_user_16,save,aleš_debeljak_the_balkan_bridge_from_slovenian_trans_brian_henry_poem_2.txt,1.0
449,jh_user_50,save,12_calamity_again.txt,1.0
449,jh_user_73,save,1_Alferi_P_Bibliotheque_Library_trans_C_Swensen.txt,1.0
449,jh_user_18,save,allan_popa_lilith_from_filipino_trans_marc_gaba_jose_edmundo_ocampo_reyes_and_allan_popa_poem_2.txt,1.0
449,jh_user_33,save,2_Mathy_Mains_Ouvertes_I_trans_en_gpt.txt,
449,jh_user_88,save,8_trakl_grodek_trans_michael_hamburger.txt,1.0
449,jh_user_41,save,antònia_vicens_i_picornell_the_boat_from_catalan_trans_laia_sales_merino_poem_4.txt,
449,jh_user_99,save,1_Alferi_P_Bibliotheque_Library_trans_C_Swensen.txt,1.0
449,jh_user_49,save,agi_mishol_betrayal_from_hebrew_trans_joanna_chen_poem_3.txt,1.0
449,jh_user_8,save,ann_jäderlund_tragedy_from_swedish_trans_joel_duncan_poem_4.txt,1.0
449,jh_user_95,save,0_Pleynet_M_LumiereJour_Daylight_trans_MA_Caws.txt,1.0
449,jh_user_64,save,aco_šopov_if_there_isnt_enough_light_for_you_from_macedonian_trans_rawley_grau_and_christina_e_kramer_poem_3.txt,1.0
450,jh_user_7,save,afrikaans_mary_eybers_trans_eybers.txt,
450,jh_user_78,save,2_Aventin_Parricide_II_trans_en_gpt.txt,1.0
450,jh_user_27,save,antiwar_demonstration_margento.txt,
450,jh_user_67,save,0_Venaille_F_ElogeDeRobertDesnos_InPraiseOfRobertDesnos_trans_MA_Caws.txt,1.0
450,jh_user_48,save,aandaal_song_ten_from_tamil_trans_priya_sarukkai_chabria_and_ravi_shankar_poem_3.txt,
450,jh_user_4,save,18_massacre.txt,1.0
450,jh_user_8,save,abd_alqāder_bīdel_of_delhi_composure_and_distraction_from_persian_trans_jane_mikkelson_poem_1.txt,1.0
450,jh_user_22,save,agi_mishol_the_sermon_at_latrun_from_hebrew_trans_joanna_chen_poem_1.txt,1.0
450,jh_user_49,save,anuar_duisenbinov_a_metamorph_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_2.txt,1.0
450,jh_user_63,save,aimé_césaire_when_in_the_heat_of_the_day_naked_monks_descend_the_himalayas_from_french_trans_a_james_arnold_and_clayton_eshleman_poem_1.txt,1.0
450,jh_user_82,save,30_bell_hooks.txt,1.0
451,jh_user_7,save,2_Aventin_Parricide_I_trans_en_gpt.txt,1.0
451,jh_user_35,save,abdourahman_waberi_aiyaiyai_from_french_trans_nancy_naomi_carlson_poem_3.txt,1.0
451,jh_user_55,save,albanian_footprints_that_talk_gjika_trans_gjika.txt,1.0
451,jh_user_88,save,allan_popa_lilith_from_filipino_trans_marc_gaba_jose_edmundo_ocampo_reyes_and_allan_popa_poem_2.txt,1.0
451,jh_user_86,save,anonymous_virgo_from_old_trans_gnaomi_siemens_poem_6.txt,
451,jh_user_66,save,0_Hocquard_E_Noel_AtChristmas_trans_R_Waldrop.txt,1.0
451,jh_user_22,save,0_Bancquart_MC_JeMarcheSolitudeLivres_IWalkSolitudeBooks_trans_MA_Caws.txt,
451,jh_user_21,save,alemannic_der_morgen-stern_hebels_trans_deepl.txt,1.0
451,jh_user_91,save,12_calamity_again.txt,1.0
451,jh_user_78,save,ana_elisa_ribeiro_on_absence_from_portuguese_trans_anita_di_marco_poem_3.txt,1.0
451,jh_user_13,save,ana_ristović_grain_of_salt_from_serbian_trans_steven_and_maja_teref_poem_2.txt,1.0
451,jh_user_58,save,1_Bekri_T_RetourEnTunisie__trans_MA_Caws.txt,1.0
451,jh_user_82,save,10_transreading_russia.txt,
451,jh_user_31,save,armenian_poem_8_nahaped_kouchak_trans_google.txt,1.0
451,jh_user_99,save,alemannic_die_vergänglichkeit_hebels_trans_deepl.txt,1.0
451,jh_user_77,save,almog_behar_11_from_hebrew_trans_shoshana_olidort_poem_11.txt,
451,jh_user_25,save,aco_šopov_if_there_isnt_enough_light_for_you_from_macedonian_trans_rawley_grau_and_christina_e_kramer_poem_3.txt,1.0
451,jh_user_76,save,0_Baron_Supervielle_S_HereTime_trans_R_LLoyd.txt,1.0
451,jh_user_48,save,2_Savitzkaya_Cyprine_I_trans_en_gpt.txt,
451,jh_user_98,save,ann_jäderlund_conversation_from_swedish_trans_joel_duncan_poem_7.txt,1.0
452,jh_user_14,save,0_Roubaud_J_Meditation8-5-85_trans_R_Waldrop.txt,1.0
452,jh_user_45,save,alberto_caeiro_xlix_from_portuguese_trans_margaret_jull_costa_and_patricio_ferrari_poem_5.txt,
452,jh_user_6,save,almog_behar_9_from_hebrew_trans_shoshana_olidort_poem_9.txt,1.0
452,jh_user_85,save,ana_ristović_black_radish_from_serbian_trans_steven_and_maja_teref_poem_3.txt,
452,jh_user_33,save,alemannic_die_wiese_hebels_trans_deepl.txt,1.0
452,jh_user_20,save,abd_alqāder_bīdel_of_delhi_bubble_from_persian_trans_jane_mikkelson_poem_2.txt,1.0
452,jh_user_1,save,afrikaans_mary_eybers_trans_eybers.txt,
452,jh_user_55,save,ann_jäderlund_refrain_from_swedish_trans_joel_duncan_poem_3.txt,
452,jh_user_77,save,alev-adil_oh-o.txt,1.0
452,jh_user_94,save,albanian_house_among_the_pines_gjika_trans_gjika.txt,
452,jh_user_30,save,0_Collobert_D_JeTempsDeQuoi_ITimeOfWhat_trans_M_Tweed.txt,1.0
452,jh_user_9,save,anuar_duisenbinov_0215_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_3.txt,1.0
452,jh_user_64,save,almog_behar_5_from_hebrew_trans_shoshana_olidort_poem_5.txt,1.0
452,jh_user_30,save,30_bell_hooks.txt,1.0
452,jh_user_18,save,4_ovid_elegy_ix_trans_marlowe.txt,1.0
452,jh_user_54,save,0_Khoury-Ghata_V_ElleLancaitVaisselle_SheThrowCrockery_trans_M_Hacker.txt,
452,jh_user_91,save,1_Tarkos_C_67Mots_trans_S_Doris.txt,1.0
452,jh_user_94,save,0_Tengour_H_CereteAuGrandJour_SecretInBroadDaylight_trans_MA_Caws.txt,1.0
452,jh_user_75,save,aleš_debeljak_the_balkan_bridge_from_slovenian_trans_brian_henry_poem_2.txt,1.0
452,jh_user_32,save,2_Namur_Cette_Rose_I_trans_en_gpt.txt,
452,jh_user_80,save,0_LeBrun_A_Rites_Rituals_trans_MA_Caws.txt,1.0
452,jh_user_18,save,alejandro_albarrán_confusion_from_spanish_trans_rachel_galvin_poem_1.txt,1.0
452,jh_user_91,save,anonymous_leo_from_old_trans_gnaomi_siemens_poem_5.txt,1.0
453,jh_user_97,save,anuar_duisenbinov_0215_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_3.txt,1.0
453,jh_user_41,save,2_Baetens_Le_Coiffeur_trans_en_gpt.txt,1.0
453,jh_user_31,save,2_Hoex_Ici_I_trans_en_gpt.txt,
453,jh_user_18,save,almog_behar_2_from_hebrew_trans_shoshana_olidort_poem_2.txt,
453,jh_user_83,save,armenian_new_garo_hovhannes_hovhannesian_trans_alice_stone_blackwell.txt,1.0
453,jh_user_5,save,alberto_caeiro_xx_from_portuguese_trans_margaret_jull_costa_and_patricio_ferrari_poem_4.txt,
453,jh_user_45,save,1_Bekri_T_RetourEnTunisie__trans_MA_Caws.txt,1.0
453,jh_user_1,save,1_Quintane_N_MonPouchkine_trans_MA_Caws.txt,1.0
453,jh_user_92,save,antònia_vicens_i_picornell_his_feet_always_hurt_from_catalan_trans_laia_sales_merino_poem_1.txt,1.0
453,jh_user_88,save,alemannic_die_vergänglichkeit_hebels_trans_deepl.txt,1.0
453,jh_user_89,save,0_Pleynet_M_LumiereJour_Daylight_trans_MA_Caws.txt,1.0
453,jh_user_68,save,07_kobzar.txt,1.0
453,jh_user_12,save,8_trakl_grodek_trans_michael_hamburger.txt,1.0
453,jh_user_61,save,anonymous_pisces_from_old_trans_gnaomi_siemens_poem_12.txt,1.0
454,jh_user_78,save,alcman_26_from_ancient_trans_m_pfaff_poem_2.txt,1.0
454,jh_user_98,save,abdourahman_waberi_the_elixir_of_exile_from_french_trans_nancy_naomi_carlson_poem_1.txt,1.0
454,jh_user_19,save,0_Tengour_H_CereteAuGrandJour_SecretInBroadDaylight_trans_MA_Caws.txt,1.0
454,jh_user_72,save,17_browning_love_among_ruins.txt,
454,jh_user_71,save,2_Norac_Promener_Un_Feu_trans_en_gpt.txt,
454,jh_user_6,save,2_Verheggen_Portrait_trans_en_gpt.txt,
454,jh_user_46,save,13_war_advertisement.txt,1.0
454,jh_user_87,save,0_black_kodak_love_&_war.txt,1.0
454,jh_user_71,save,aandaal_dark_flowers_from_tamil_trans_priya_sarukkai_chabria_and_ravi_shankar_poem_4.txt,
454,jh_user_60,save,0_Roux_T_EncoreLeFroid_TheColdAgain_trans_S_Romer.txt,
454,jh_user_96,save,0_Roux_P_Labeurdujour_DayLabor_trans_S_Romer.txt,1.0
454,jh_user_29,save,abdourahman_waberi_the_elixir_of_exile_from_french_trans_nancy_naomi_carlson_poem_1.txt,1.0
454,jh_user_12,save,1_Jamme_FA_VieDuScarabee_trans_M_Tweed.txt,
454,jh_user_20,save,23_jewish_poets.txt,
454,jh_user_85,save,35_immigration_director_poem.txt,1.0
454,jh_user_54,save,alev-adil_the-future-price-of-love.txt,1.0
454,jh_user_22,save,0_Kaddour_H_Variations_trans_M_Hacker.txt,1.0
454,jh_user_88,save,0_Kaddour_H_Variations_trans_M_Hacker.txt,1.0
454,jh_user_24,save,amit_ben_ami_5_from_hebrew_trans_lonnie_monka_poem_6.txt,1.0
454,jh_user_80,save,amit_ben_ami_salad_from_hebrew_trans_lonnie_monka_poem_11.txt,1.0
455,jh_user_18,save,alejandro_crotto_joy_from_spanish_trans_robin_myers_poem_3.txt,
455,jh_user_23,save,adela_greceanu_mariana_from_romanian_trans_monica_cure_poem_1.txt,1.0
455,jh_user_98,save,aleš_debeljak_anchor_from_slovenian_trans_brian_henry_poem_1.txt,
455,jh_user_91,save,afrikaans_ferret_cussons_trans_van_der_vlies.txt,1.0
455,jh_user_44,save,agnar_artúvertin_an_sms_from_faroese_trans_matthew_landrum_poem_2.txt,
455,jh_user_45,save,0_Broda_M_JeVoulaitTelAvouer_IWantedToTellYou_trans_MA_Caws.txt,
455,jh_user_45,save,30_bell_hooks.txt,1.0
455,jh_user_55,save,16_amit_majmudar_ode_to_a_drone.txt,1.0
455,jh_user_74,save,anuar_duisenbinov_mängilik_jel_the_eternal_wind_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_1.txt,
455,jh_user_90,save,0_Bancquart_MC_JeMarcheSolitudeLivres_IWalkSolitudeBooks_trans_MA_Caws.txt,
455,jh_user_82,save,ali_wajeeh_the_daily_question_from_arabic_trans_muntather_alsawad_and_jeffrey_clapp_poem_3.txt,1.0
455,jh_user_41,save,0_Baron_Supervielle_S_HereTime_trans_R_LLoyd.txt,1.0
455,jh_user_63,save,ali_wajeeh_the_magician_from_arabic_trans_muntather_alsawad_and_jeffrey_clapp_poem_2.txt,
455,jh_user_32,save,2_Hoex_Ici_I_trans_en_gpt.txt,
455,jh_user_1,save,allan_popa_christ_in_hell_from_filipino_trans_marc_gaba_jose_edmundo_ocampo_reyes_and_allan_popa_poem_3.txt,1.0
455,jh_user_14,save,0_Grangaud_M_IsidoreDucasse_trans_P_Lloyd_R_Lloyd.txt,
455,jh_user_36,save,32_poem_hunter.txt,1.0
455,jh_user_89,save,0_Roubaud_J_DansCetArbre_InThisTree_trans_R_Waldrop.txt,1.0
455,jh_user_100,save,4_ovid_elegy_ix_trans_marlowe.txt,1.0
455,jh_user_40,save,allan_popa_from_the_depths_from_filipino_trans_marc_gaba_jose_edmundo_ocampo_reyes_and_allan_popa_poem_1.txt,
456,jh_user_36,save,alcman_3b_from_ancient_trans_m_pfaff_poem_1.txt,
456,jh_user_64,save,2_Logist_J'arrive_a_la_Mer_trans_en_gpt.txt,
456,jh_user_21,save,agnar_artúvertin_the_protestant_from_faroese_trans_matthew_landrum_poem_1.txt,
456,jh_user_61,save,alemannic_die_vergänglichkeit_hebels_trans_deepl.txt,1.0
456,jh_user_44,save,agi_mishol_the_sermon_at_latrun_from_hebrew_trans_joanna_chen_poem_1.txt,1.0
456,jh_user_9,save,2_Baetens_Le_P_Respectueux_trans_en_gpt.txt,1.0
456,jh_user_63,save,1_Goffette_G_RelèvementIcareEnvoi_trans_M_Hacker.txt,1.0
456,jh_user_13,save,amit_ben_ami_salad_from_hebrew_trans_lonnie_monka_poem_11.txt,1.0
456,jh_user_21,save,2_Logist_J'arrive_a_la_Mer_trans_en_gpt.txt,
456,jh_user_18,save,16_amit_majmudar_ode_to_a_drone.txt,1.0
456,jh_user_5,save,alemannic_das_gewitter_hebels_trans_deepl.txt,1.0
456,jh_user_7,save,antònia_vicens_i_picornell_his_feet_always_hurt_from_catalan_trans_laia_sales_merino_poem_1.txt,1.0
456,jh_user_52,save,alcman_26_from_ancient_trans_m_pfaff_poem_2.txt,1.0
456,jh_user_83,save,anuar_duisenbinov_0215_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_3.txt,1.0
456,jh_user_40,save,aleš_debeljak_statue_of_antifascist_activist_from_slovenian_trans_brian_henry_poem_3.txt,1.0
456,jh_user_49,save,0_Esteban_C_LeSoirVenu_OnceEveningsFallen_trans_R_Lloyd.txt,
456,jh_user_20,save,alara_adilow_a_son_from_dutch_trans_shimanto_robin_reza_poem_1.txt,
456,jh_user_49,save,0_Kaddour_H_Variations_trans_M_Hacker.txt,1.0
456,jh_user_93,save,2_Aventin_Parricide_II_trans_en_gpt.txt,1.0
456,jh_user_25,save,anonymous_scorpio_from_old_trans_gnaomi_siemens_poem_8.txt,
456,jh_user_84,save,0_LeBrun_A_Rites_Rituals_trans_MA_Caws.txt,1.0
456,jh_user_56,save,0_Roubaud_J_UneGlaceDe_IceIn_trans_J_Roubaud.txt,
457,jh_user_14,save,1_Velter_A_JeChanteMaFemme_trans_R_Lloyd.txt,1.0
457,jh_user_66,save,1_Giraudon_L_QuandRienAAttendre_trans_S_Gavronsky.txt,1.0
457,jh_user_17,save,armenian_poem_8_nahaped_kouchak_trans_google.txt,1.0
457,jh_user_96,save,alemannic_der_morgen-stern_hebels_trans_deepl.txt,1.0
457,jh_user_85,save,anja-golob_cows-and-time.txt,
457,jh_user_8,save,alara_adilow_a_son_from_dutch_trans_shimanto_robin_reza_poem_1.txt,
457,jh_user_26,save,andrey_platonov_here_you_cannot_live_kindly_from_russian_trans_george_kovalenko_poem_3.txt,
457,jh_user_7,save,aleš_debeljak_the_balkan_bridge_from_slovenian_trans_brian_henry_poem_2.txt,1.0
457,jh_user_71,save,2_Versailles_Brux_elle_trans_en_gpt.txt,
457,jh_user_94,save,2_Vielle_Vive_la_Baute_trans_en_gpt.txt,
458,jh_user_76,save,allan_popa_tongues_of_angels_from_filipino_trans_jose_perez_beduya_jose_edmundo_ocampo_reyes_and_marc_gaba_poem_4.txt,1.0
458,jh_user_45,save,1_Cadiot_O_PourquoiJeDeviensUnSaint_trans_C_Swensen.txt,1.0
458,jh_user_42,save,ann_jäderlund_conversation_from_swedish_trans_joel_duncan_poem_7.txt,1.0
458,jh_user_16,save,ana_cristina_cesar_summary_from_portuguese_trans_brenda_hillman_helen_hillman_and_sebastião_edson_macedo_poem_2.txt,1.0
458,jh_user_76,save,12_calamity_again.txt,1.0
458,jh_user_92,save,32_poem_hunter.txt,1.0
458,jh_user_91,save,1_Cadiot_O_PourquoiJeDeviensUnSaint_trans_C_Swensen.txt,1.0
458,jh_user_43,save,antònia_vicens_i_picornell_his_feet_always_hurt_from_catalan_trans_laia_sales_merino_poem_1.txt,1.0
458,jh_user_96,save,alejandro_albarrán_confusion_from_spanish_trans_rachel_galvin_poem_1.txt,1.0
458,jh_user_74,save,albanian_boys_of_my_street_gjika_trans_gjika.txt,
458,jh_user_85,save,ana_ristović_grain_of_salt_from_serbian_trans_steven_and_maja_teref_poem_2.txt,1.0
458,jh_user_101,save,aleš_debeljak_statue_of_antifascist_activist_from_slovenian_trans_brian_henry_poem_3.txt,1.0
458,jh_user_94,save,afrikaans_bee_from_gingerbeer_cussons_trans_van_der_vlies.txt,
458,jh_user_12,save,1_Velter_A_JeChanteMaFemme_trans_R_Lloyd.txt,1.0
458,jh_user_41,save,ali_wajeeh_the_daily_question_from_arabic_trans_muntather_alsawad_and_jeffrey_clapp_poem_3.txt,1.0
458,jh_user_9,save,armenian_new_garo_hovhannes_hovhannesian_trans_alice_stone_blackwell.txt,1.0
459,jh_user_13,save,armenian_poem_8_nahaped_kouchak_trans_google.txt,1.0
459,jh_user_91,save,alemannic_die_wiese_hebels_trans_deepl.txt,1.0
459,jh_user_64,save,1_Alferi_P_Bibliotheque_Library_trans_C_Swensen.txt,1.0
459,jh_user_4,save,agnar_artúvertin_poem_about_the_body_from_faroese_trans_matthew_landrum_poem_3.txt,
459,jh_user_65,save,06_olivia_wilde.txt,1.0
459,jh_user_35,save,0_Grangaud_M_MichelleGranguadCreatingAnagrams_trans_P_Lloyd_R_Lloyd.txt,1.0
459,jh_user_38,save,anuar_duisenbinov_balkhash_dreams_from_kazakh_trans_mariya_deykute_and_victoria_thorstensson_poem_4.txt,1.0
